time,gFx,gFy,gFz,TgF
83.467000,-0.2737,0.7943,0.1292,0.850
83.469000,-0.2742,0.7789,0.1138,0.834
83.470000,-0.2703,0.7640,0.1001,0.817
83.473000,-0.2691,0.7501,0.0850,0.801
83.476000,-0.2681,0.7376,0.0715,0.788
83.484000,-0.2661,0.7240,0.0598,0.774
83.487000,-0.2610,0.7100,0.0479,0.758
83.489000,-0.2564,0.6973,0.0374,0.744
83.490000,-0.2503,0.6824,0.0300,0.728
83.493000,-0.2425,0.6722,0.0247,0.715
83.495000,-0.2361,0.6583,0.0215,0.700
83.496000,-0.2283,0.6470,0.0212,0.686
83.510000,-0.2234,0.6370,0.0242,0.676
83.511000,-0.2195,0.6282,0.0251,0.666
83.512000,-0.2141,0.6209,0.0286,0.657
83.515000,-0.2105,0.6148,0.0330,0.651
83.517000,-0.2110,0.6102,0.0378,0.647
83.518000,-0.2117,0.6046,0.0459,0.642
83.519000,-0.2132,0.6026,0.0547,0.642
83.520000,-0.2146,0.6009,0.0664,0.642
83.521000,-0.2151,0.5982,0.0767,0.640
83.522000,-0.2202,0.5970,0.0862,0.642
83.523000,-0.2246,0.5963,0.0955,0.644
83.525000,-0.2285,0.5972,0.1062,0.648
83.526000,-0.2305,0.5975,0.1160,0.651
83.532000,-0.2359,0.5994,0.1245,0.656
83.533000,-0.2378,0.6006,0.1345,0.660
83.534000,-0.2398,0.6019,0.1443,0.664
83.534000,-0.2417,0.6028,0.1546,0.668
83.535000,-0.2420,0.6053,0.1655,0.673
83.536000,-0.2420,0.6082,0.1770,0.678
83.539000,-0.2410,0.6104,0.1883,0.683
83.541000,-0.2412,0.6148,0.2000,0.690
83.545000,-0.2400,0.6187,0.2100,0.696
83.546000,-0.2388,0.6216,0.2190,0.701
83.548000,-0.2373,0.6241,0.2276,0.705
83.552000,-0.2342,0.6277,0.2349,0.710
83.554000,-0.2320,0.6317,0.2454,0.716
83.556000,-0.2283,0.6331,0.2544,0.720
83.557000,-0.2285,0.6353,0.2622,0.724
83.565000,-0.2266,0.6387,0.2710,0.730
83.566000,-0.2241,0.6402,0.2786,0.733
83.567000,-0.2259,0.6434,0.2842,0.739
83.569000,-0.2283,0.6453,0.2888,0.743
83.569000,-0.2305,0.6463,0.2928,0.746
83.571000,-0.2312,0.6466,0.2981,0.749
83.574000,-0.2344,0.6466,0.3025,0.751
83.577000,-0.2381,0.6463,0.3042,0.753
83.581000,-0.2437,0.6487,0.3050,0.757
83.583000,-0.2471,0.6505,0.3064,0.760
83.584000,-0.2530,0.6497,0.3081,0.762
83.586000,-0.2583,0.6507,0.3076,0.765
83.588000,-0.2598,0.6517,0.3094,0.767
83.590000,-0.2595,0.6539,0.3079,0.768
83.592000,-0.2605,0.6556,0.3072,0.769
83.596000,-0.2630,0.6588,0.3064,0.773
83.599000,-0.2642,0.6622,0.3069,0.776
83.601000,-0.2635,0.6644,0.3072,0.778
83.602000,-0.2642,0.6651,0.3069,0.779
83.604000,-0.2661,0.6675,0.3055,0.781
83.607000,-0.2654,0.6688,0.3045,0.781
83.609000,-0.2637,0.6695,0.3033,0.781
83.612000,-0.2630,0.6732,0.3020,0.783
83.622000,-0.2622,0.6768,0.3008,0.786
83.623000,-0.2593,0.6785,0.3001,0.786
83.624000,-0.2561,0.6837,0.3013,0.790
83.625000,-0.2534,0.6868,0.3013,0.792
83.625000,-0.2522,0.6927,0.2991,0.796
83.627000,-0.2537,0.6981,0.2986,0.801
83.642000,-0.2539,0.7017,0.2967,0.803
83.643000,-0.2574,0.7049,0.2947,0.806
83.644000,-0.2595,0.7081,0.2920,0.809
83.645000,-0.2630,0.7135,0.2918,0.814
83.646000,-0.2661,0.7183,0.2906,0.819
83.647000,-0.2681,0.7235,0.2906,0.824
83.648000,-0.2693,0.7288,0.2901,0.829
83.656000,-0.2705,0.7349,0.2915,0.836
83.657000,-0.2715,0.7420,0.2925,0.843
83.657000,-0.2740,0.7484,0.2908,0.848
83.658000,-0.2762,0.7562,0.2918,0.856
83.659000,-0.2796,0.7594,0.2932,0.861
83.660000,-0.2825,0.7645,0.2913,0.865
83.660000,-0.2854,0.7708,0.2893,0.871
83.663000,-0.2893,0.7789,0.2898,0.880
83.666000,-0.2908,0.7865,0.2874,0.886
83.667000,-0.2952,0.7943,0.2862,0.894
83.668000,-0.2952,0.8026,0.2879,0.902
83.670000,-0.2962,0.8126,0.2901,0.912
83.673000,-0.2952,0.8228,0.2937,0.922
83.675000,-0.2957,0.8304,0.2974,0.930
83.678000,-0.2976,0.8390,0.2991,0.939
83.680000,-0.3028,0.8458,0.3013,0.948
83.683000,-0.3050,0.8519,0.3008,0.954
83.685000,-0.3091,0.8604,0.2998,0.962
83.687000,-0.3118,0.8712,0.2984,0.972
83.690000,-0.3138,0.8851,0.2971,0.985
83.692000,-0.3145,0.8944,0.2937,0.993
83.723000,-0.3116,0.9034,0.2925,0.999
83.725000,-0.3091,0.9142,0.2932,1.009
83.725000,-0.3098,0.9261,0.2923,1.019
83.726000,-0.3074,0.9366,0.2908,1.028
83.726000,-0.3067,0.9483,0.2906,1.038
83.726000,-0.3059,0.9596,0.2893,1.048
83.727000,-0.3079,0.9720,0.2898,1.060
83.727000,-0.3055,0.9835,0.2910,1.070
83.727000,-0.3091,0.9933,0.2979,1.082
83.728000,-0.3135,1.0035,0.3015,1.094
83.728000,-0.3169,1.0126,0.3062,1.104
83.729000,-0.3206,1.0213,0.3138,1.116
83.731000,-0.3262,1.0340,0.3223,1.131
83.732000,-0.3311,1.0438,0.3282,1.143
83.732000,-0.3333,1.0538,0.3384,1.156
83.732000,-0.3394,1.0638,0.3465,1.169
83.733000,-0.3467,1.0736,0.3528,1.182
83.735000,-0.3560,1.0834,0.3592,1.196
83.737000,-0.3650,1.0941,0.3623,1.209
83.740000,-0.3760,1.1041,0.3660,1.222
83.741000,-0.3868,1.1144,0.3692,1.236
83.745000,-0.3968,1.1207,0.3728,1.246
83.746000,-0.4082,1.1283,0.3743,1.257
83.748000,-0.4183,1.1356,0.3797,1.268
83.751000,-0.4258,1.1439,0.3853,1.280
83.753000,-0.4329,1.1495,0.3907,1.289
83.755000,-0.4390,1.1547,0.3973,1.298
83.758000,-0.4441,1.1591,0.4068,1.306
83.762000,-0.4454,1.1630,0.4139,1.312
83.762000,-0.4466,1.1661,0.4227,1.318
83.765000,-0.4498,1.1674,0.4297,1.323
83.767000,-0.4515,1.1674,0.4373,1.326
83.770000,-0.4556,1.1661,0.4432,1.328
83.772000,-0.4583,1.1654,0.4500,1.331
83.774000,-0.4615,1.1659,0.4532,1.333
83.777000,-0.4664,1.1674,0.4598,1.339
83.780000,-0.4708,1.1691,0.4659,1.344
83.782000,-0.4761,1.1718,0.4727,1.350
83.785000,-0.4805,1.1732,0.4781,1.355
83.787000,-0.4866,1.1725,0.4798,1.357
83.789000,-0.4871,1.1720,0.4820,1.358
83.791000,-0.4888,1.1739,0.4864,1.361
83.794000,-0.4905,1.1759,0.4915,1.366
83.809000,-0.4915,1.1874,0.4939,1.377
83.811000,-0.4961,1.1976,0.4959,1.388
83.812000,-0.5035,1.2115,0.4976,1.403
83.813000,-0.5101,1.2264,0.5001,1.419
83.814000,-0.5159,1.2401,0.5005,1.433
83.815000,-0.5220,1.2526,0.5025,1.447
83.816000,-0.5303,1.2640,0.5027,1.460
83.818000,-0.5377,1.2736,0.5032,1.471
83.819000,-0.5491,1.2831,0.4993,1.482
83.820000,-0.5623,1.2933,0.4961,1.495
83.821000,-0.5767,1.3046,0.4910,1.509
83.833000,-0.5933,1.3178,0.4827,1.524
83.835000,-0.6107,1.3319,0.4710,1.539
83.836000,-0.6273,1.3463,0.4603,1.555
83.837000,-0.6448,1.3593,0.4478,1.570
83.837000,-0.6597,1.3710,0.4349,1.582
83.838000,-0.6766,1.3820,0.4234,1.596
83.839000,-0.6915,1.3915,0.4090,1.607
83.840000,-0.7098,1.4000,0.3943,1.618
83.841000,-0.7237,1.4052,0.3785,1.625
83.844000,-0.7406,1.4103,0.3601,1.633
83.847000,-0.7567,1.4125,0.3401,1.638
83.848000,-0.7730,1.4120,0.3145,1.640
83.852000,-0.7916,1.4071,0.2891,1.640
83.853000,-0.8084,1.3976,0.2630,1.636
83.855000,-0.8236,1.3822,0.2337,1.626
83.858000,-0.8336,1.3617,0.2031,1.609
83.860000,-0.8350,1.3353,0.1719,1.584
83.865000,-0.8297,1.3058,0.1411,1.554
83.865000,-0.8155,1.2748,0.1138,1.518
83.871000,-0.7940,1.2430,0.0896,1.478
83.872000,-0.7696,1.2130,0.0664,1.438
83.873000,-0.7415,1.1818,0.0496,1.396
83.874000,-0.7161,1.1478,0.0388,1.353
83.878000,-0.6915,1.1134,0.0339,1.311
83.883000,-0.6700,1.0763,0.0361,1.268
83.897000,-0.6529,1.0419,0.0449,1.230
83.897000,-0.6390,1.0106,0.0581,1.197
83.898000,-0.6290,0.9820,0.0720,1.168
83.901000,-0.6212,0.9547,0.0842,1.142
83.901000,-0.6175,0.9337,0.0947,1.123
83.902000,-0.6153,0.9129,0.1033,1.106
83.903000,-0.6138,0.8919,0.1091,1.088
83.904000,-0.6129,0.8744,0.1109,1.073
83.905000,-0.6111,0.8573,0.1118,1.059
83.914000,-0.6080,0.8409,0.1121,1.044
83.915000,-0.6070,0.8272,0.1118,1.032
83.916000,-0.6038,0.8128,0.1143,1.019
83.917000,-0.5989,0.7999,0.1148,1.006
83.918000,-0.5958,0.7918,0.1172,0.998
83.919000,-0.5884,0.7828,0.1221,0.987
83.919000,-0.5796,0.7774,0.1299,0.978
83.919000,-0.5701,0.7733,0.1389,0.971
83.921000,-0.5596,0.7706,0.1511,0.964
83.924000,-0.5508,0.7672,0.1616,0.958
83.926000,-0.5403,0.7652,0.1712,0.952
83.930000,-0.5345,0.7694,0.1799,0.954
83.933000,-0.5284,0.7721,0.1914,0.955
83.934000,-0.5232,0.7740,0.2031,0.956
83.935000,-0.5191,0.7755,0.2117,0.957
83.937000,-0.5171,0.7786,0.2190,0.960
83.940000,-0.5132,0.7823,0.2278,0.963
83.942000,-0.5132,0.7852,0.2354,0.967
83.945000,-0.5105,0.7879,0.2410,0.969
83.947000,-0.5108,0.7896,0.2481,0.973
83.951000,-0.5103,0.7928,0.2530,0.976
83.952000,-0.5096,0.7933,0.2566,0.977
83.955000,-0.5071,0.7930,0.2632,0.977
83.957000,-0.5049,0.7950,0.2671,0.979
83.959000,-0.5013,0.7962,0.2705,0.979
83.962000,-0.4996,0.7970,0.2747,0.980
83.967000,-0.4986,0.8001,0.2776,0.983
83.968000,-0.4969,0.7999,0.2798,0.982
83.969000,-0.4922,0.8006,0.2796,0.981
83.971000,-0.4905,0.8009,0.2815,0.980
83.974000,-0.4849,0.7987,0.2808,0.976
83.976000,-0.4786,0.7977,0.2783,0.971
83.978000,-0.4710,0.7940,0.2757,0.963
83.985000,-0.4627,0.7909,0.2735,0.956
83.985000,-0.4532,0.7862,0.2678,0.946
83.986000,-0.4441,0.7784,0.2630,0.934
83.988000,-0.4332,0.7706,0.2569,0.921
83.991000,-0.4202,0.7608,0.2503,0.904
83.992000,-0.4060,0.7518,0.2405,0.888
83.995000,-0.3916,0.7418,0.2322,0.870
84.005000,-0.3804,0.7305,0.2254,0.854
84.006000,-0.3687,0.7203,0.2190,0.838
84.007000,-0.3575,0.7098,0.2112,0.822
84.007000,-0.3455,0.6998,0.2029,0.806
84.009000,-0.3355,0.6890,0.1966,0.791
84.010000,-0.3247,0.6798,0.1912,0.777
84.011000,-0.3133,0.6690,0.1846,0.761
84.017000,-0.3037,0.6610,0.1792,0.749
84.018000,-0.2957,0.6534,0.1734,0.738
84.020000,-0.2896,0.6470,0.1677,0.728
84.021000,-0.2827,0.6402,0.1616,0.718
84.023000,-0.2774,0.6329,0.1558,0.708
84.025000,-0.2732,0.6280,0.1492,0.701
84.027000,-0.2718,0.6192,0.1426,0.691
84.031000,-0.2700,0.6129,0.1340,0.683
84.035000,-0.2669,0.6038,0.1243,0.672
84.035000,-0.2647,0.5965,0.1150,0.663
84.037000,-0.2630,0.5894,0.1067,0.654
84.039000,-0.2603,0.5833,0.0991,0.646
84.041000,-0.2583,0.5794,0.0933,0.641
84.044000,-0.2539,0.5777,0.0903,0.637
84.047000,-0.2512,0.5745,0.0862,0.633
84.049000,-0.2464,0.5711,0.0879,0.628
84.051000,-0.2412,0.5674,0.0884,0.623
84.053000,-0.2354,0.5635,0.0899,0.617
84.056000,-0.2290,0.5604,0.0923,0.612
84.058000,-0.2249,0.5608,0.0962,0.612
84.060000,-0.2276,0.5589,0.0991,0.612
84.065000,-0.2310,0.5601,0.1028,0.615
84.066000,-0.2346,0.5589,0.1067,0.615
84.068000,-0.2364,0.5577,0.1113,0.616
84.070000,-0.2366,0.5591,0.1179,0.618
84.072000,-0.2373,0.5630,0.1267,0.624
84.075000,-0.2420,0.5652,0.1338,0.629
84.077000,-0.2437,0.5674,0.1392,0.633
84.083000,-0.2471,0.5677,0.1460,0.636
84.084000,-0.2508,0.5706,0.1519,0.642
84.085000,-0.2532,0.5738,0.1590,0.647
84.087000,-0.2544,0.5779,0.1641,0.652
84.089000,-0.2586,0.5814,0.1707,0.659
84.092000,-0.2615,0.5870,0.1760,0.666
84.094000,-0.2622,0.5911,0.1821,0.672
84.111000,-0.2654,0.5955,0.1880,0.679
84.112000,-0.2659,0.5984,0.1929,0.683
84.115000,-0.2678,0.6026,0.1963,0.688
84.116000,-0.2735,0.6038,0.2009,0.693
84.117000,-0.2769,0.6070,0.2058,0.698
84.118000,-0.2808,0.6099,0.2110,0.704
84.123000,-0.2810,0.6126,0.2139,0.707
84.124000,-0.2810,0.6148,0.2193,0.711
84.125000,-0.2823,0.6173,0.2249,0.715
84.132000,-0.2825,0.6209,0.2273,0.719
84.132000,-0.2864,0.6209,0.2334,0.723
84.133000,-0.2898,0.6236,0.2383,0.728
84.133000,-0.2923,0.6246,0.2429,0.731
84.134000,-0.2920,0.6263,0.2490,0.735
84.134000,-0.2915,0.6270,0.2539,0.737
84.134000,-0.2910,0.6275,0.2598,0.739
84.135000,-0.2910,0.6280,0.2666,0.742
84.137000,-0.2901,0.6282,0.2740,0.744
84.140000,-0.2893,0.6273,0.2783,0.745
84.143000,-0.2918,0.6270,0.2845,0.748
84.144000,-0.2932,0.6287,0.2906,0.752
84.149000,-0.2962,0.6287,0.2959,0.755
84.150000,-0.2976,0.6321,0.2984,0.760
84.150000,-0.3025,0.6351,0.3023,0.766
84.155000,-0.3067,0.6397,0.3042,0.772
84.156000,-0.3142,0.6448,0.3072,0.780
84.157000,-0.3218,0.6483,0.3103,0.787
84.160000,-0.3284,0.6524,0.3147,0.795
84.162000,-0.3360,0.6549,0.3177,0.802
84.166000,-0.3453,0.6573,0.3179,0.808
84.168000,-0.3518,0.6627,0.3177,0.815
84.169000,-0.3589,0.6666,0.3130,0.819
84.172000,-0.3650,0.6719,0.3081,0.824
84.174000,-0.3692,0.6763,0.3023,0.828
84.177000,-0.3750,0.6802,0.2969,0.832
84.179000,-0.3777,0.6871,0.2915,0.837
84.184000,-0.3826,0.6912,0.2871,0.841
84.185000,-0.3880,0.6971,0.2810,0.846
84.185000,-0.3934,0.7034,0.2757,0.852
84.188000,-0.3973,0.7083,0.2730,0.857
84.190000,-0.4007,0.7144,0.2703,0.863
84.192000,-0.4039,0.7200,0.2688,0.868
84.195000,-0.4053,0.7276,0.2649,0.874
84.198000,-0.4048,0.7325,0.2571,0.876
84.201000,-0.4029,0.7391,0.2510,0.878
84.203000,-0.4026,0.7459,0.2422,0.882
84.205000,-0.4009,0.7520,0.2312,0.883
84.207000,-0.4004,0.7611,0.2232,0.888
84.210000,-0.4004,0.7684,0.2141,0.893
84.212000,-0.4036,0.7794,0.2073,0.902
84.219000,-0.4080,0.7889,0.2005,0.911
84.220000,-0.4131,0.7979,0.1975,0.920
84.221000,-0.4151,0.8123,0.1963,0.933
84.224000,-0.4170,0.8275,0.1985,0.948
84.226000,-0.4200,0.8404,0.2051,0.962
84.227000,-0.4222,0.8558,0.2154,0.978
84.229000,-0.4263,0.8668,0.2268,0.992
84.239000,-0.4297,0.8829,0.2398,1.011
84.240000,-0.4351,0.8983,0.2564,1.031
84.241000,-0.4412,0.9156,0.2671,1.051
84.242000,-0.4493,0.9322,0.2786,1.072
84.243000,-0.4568,0.9493,0.2913,1.093
84.244000,-0.4654,0.9654,0.3084,1.115
84.245000,-0.4756,0.9796,0.3252,1.136
84.249000,-0.4893,0.9947,0.3455,1.161
84.250000,-0.5013,1.0094,0.3672,1.185
84.252000,-0.5154,1.0223,0.3904,1.210
84.255000,-0.5318,1.0370,0.4117,1.236
84.257000,-0.5496,1.0509,0.4366,1.264
84.259000,-0.5652,1.0621,0.4568,1.287
84.262000,-0.5818,1.0741,0.4737,1.310
84.266000,-0.5984,1.0856,0.4878,1.332
84.267000,-0.6124,1.0951,0.4922,1.348
84.269000,-0.6256,1.1000,0.4952,1.359
84.272000,-0.6361,1.1056,0.4937,1.368
84.274000,-0.6431,1.1097,0.4900,1.373
84.276000,-0.6439,1.1117,0.4810,1.372
84.279000,-0.6436,1.1136,0.4717,1.370
84.283000,-0.6404,1.1134,0.4573,1.363
84.285000,-0.6336,1.1114,0.4441,1.354
84.286000,-0.6256,1.1119,0.4317,1.347
84.288000,-0.6138,1.1083,0.4214,1.335
84.291000,-0.6002,1.1053,0.4139,1.324
84.292000,-0.5887,1.1000,0.4053,1.312
84.295000,-0.5801,1.0961,0.3960,1.302
84.301000,-0.5733,1.0934,0.3894,1.295
84.302000,-0.5670,1.0909,0.3858,1.289
84.305000,-0.5618,1.0904,0.3860,1.286
84.306000,-0.5557,1.0895,0.3846,1.282
84.311000,-0.5511,1.0907,0.3877,1.282
84.315000,-0.5479,1.0948,0.3924,1.286
84.317000,-0.5462,1.1017,0.3997,1.293
84.318000,-0.5435,1.1092,0.4082,1.301
84.319000,-0.5423,1.1193,0.4165,1.312
84.320000,-0.5420,1.1288,0.4246,1.322
84.321000,-0.5398,1.1388,0.4349,1.333
84.336000,-0.5423,1.1515,0.4422,1.347
84.338000,-0.5442,1.1642,0.4537,1.363
84.339000,-0.5457,1.1771,0.4625,1.377
84.340000,-0.5464,1.1888,0.4698,1.390
84.341000,-0.5467,1.1993,0.4766,1.402
84.342000,-0.5452,1.2128,0.4791,1.413
84.344000,-0.5435,1.2272,0.4827,1.426
84.346000,-0.5433,1.2452,0.4859,1.443
84.347000,-0.5391,1.2653,0.4859,1.459
84.347000,-0.5355,1.2858,0.4856,1.475
84.348000,-0.5284,1.3043,0.4861,1.489
84.352000,-0.5193,1.3204,0.4844,1.499
84.353000,-0.5088,1.3363,0.4793,1.508
84.360000,-0.4981,1.3515,0.4761,1.517
84.360000,-0.4893,1.3642,0.4700,1.524
84.369000,-0.4766,1.3764,0.4620,1.528
84.370000,-0.4646,1.3861,0.4556,1.531
84.371000,-0.4485,1.3915,0.4432,1.528
84.372000,-0.4312,1.3966,0.4278,1.523
84.372000,-0.4146,1.4008,0.4075,1.517
84.372000,-0.3985,1.4025,0.3841,1.508
84.372000,-0.3799,1.4018,0.3584,1.496
84.375000,-0.3570,1.3954,0.3289,1.477
84.378000,-0.3362,1.3876,0.2979,1.458
84.380000,-0.3201,1.3764,0.2674,1.438
84.382000,-0.3064,1.3644,0.2381,1.419
84.384000,-0.2964,1.3485,0.2102,1.397
84.387000,-0.2896,1.3312,0.1856,1.375
84.390000,-0.2796,1.3095,0.1597,1.348
84.391000,-0.2686,1.2870,0.1316,1.321
84.394000,-0.2603,1.2665,0.1038,1.297
84.396000,-0.2498,1.2426,0.0762,1.270
84.403000,-0.2383,1.2213,0.0530,1.245
84.404000,-0.2224,1.1954,0.0356,1.216
84.405000,-0.2088,1.1686,0.0186,1.187
84.406000,-0.1975,1.1393,0.0061,1.156
84.408000,-0.1868,1.1092,-0.0042,1.125
84.411000,-0.1799,1.0770,-0.0088,1.092
84.413000,-0.1707,1.0472,-0.0134,1.061
84.420000,-0.1646,1.0196,-0.0190,1.033
84.421000,-0.1585,0.9979,-0.0244,1.011
84.422000,-0.1511,0.9762,-0.0276,0.988
84.423000,-0.1409,0.9554,-0.0310,0.966
84.425000,-0.1299,0.9386,-0.0303,0.948
84.427000,-0.1179,0.9217,-0.0308,0.930
84.429000,-0.1072,0.9073,-0.0286,0.914
84.432000,-0.0964,0.8922,-0.0259,0.898
84.435000,-0.0855,0.8797,-0.0164,0.884
84.437000,-0.0789,0.8687,-0.0083,0.872
84.439000,-0.0698,0.8602,0.0027,0.863
84.441000,-0.0642,0.8526,0.0166,0.855
84.444000,-0.0618,0.8473,0.0327,0.850
84.446000,-0.0603,0.8429,0.0493,0.846
84.451000,-0.0635,0.8412,0.0637,0.846
84.453000,-0.0715,0.8443,0.0796,0.851
84.454000,-0.0874,0.8499,0.0940,0.860
84.455000,-0.1023,0.8573,0.1082,0.870
84.458000,-0.1189,0.8685,0.1250,0.885
84.460000,-0.1287,0.8819,0.1443,0.903
84.462000,-0.1358,0.8958,0.1646,0.921
84.468000,-0.1433,0.9093,0.1883,0.940
84.469000,-0.1516,0.9242,0.2124,0.960
84.470000,-0.1619,0.9374,0.2332,0.979
84.472000,-0.1738,0.9530,0.2488,1.000
84.475000,-0.1885,0.9679,0.2654,1.021
84.477000,-0.2044,0.9811,0.2783,1.040
84.479000,-0.2171,0.9928,0.2898,1.057
84.486000,-0.2307,1.0038,0.2998,1.073
84.487000,-0.2434,1.0104,0.3057,1.083
84.488000,-0.2520,1.0162,0.3057,1.091
84.490000,-0.2608,1.0211,0.3059,1.097
84.492000,-0.2681,1.0245,0.3047,1.102
84.494000,-0.2742,1.0240,0.3003,1.102
84.496000,-0.2796,1.0223,0.2974,1.101
84.510000,-0.2837,1.0209,0.2891,1.098
84.511000,-0.2867,1.0160,0.2837,1.093
84.512000,-0.2859,1.0091,0.2759,1.085
84.512000,-0.2864,1.0040,0.2671,1.078
84.513000,-0.2849,0.9908,0.2566,1.062
84.514000,-0.2832,0.9781,0.2427,1.047
84.516000,-0.2815,0.9601,0.2312,1.027
84.518000,-0.2788,0.9447,0.2195,1.009
84.526000,-0.2788,0.9239,0.2063,0.987
84.526000,-0.2791,0.9066,0.1946,0.968
84.527000,-0.2781,0.8873,0.1807,0.947
84.527000,-0.2796,0.8643,0.1685,0.924
84.528000,-0.2781,0.8419,0.1572,0.900
84.531000,-0.2762,0.8199,0.1460,0.877
84.532000,-0.2718,0.7952,0.1343,0.851
84.534000,-0.2683,0.7728,0.1248,0.828
84.536000,-0.2661,0.7506,0.1160,0.805
84.539000,-0.2637,0.7291,0.1101,0.783
84.541000,-0.2600,0.7086,0.1052,0.762
84.542000,-0.2578,0.6868,0.0996,0.740
84.545000,-0.2532,0.6700,0.0967,0.723
84.547000,-0.2500,0.6514,0.0945,0.704
84.550000,-0.2442,0.6353,0.0930,0.687
84.552000,-0.2400,0.6199,0.0950,0.672
84.555000,-0.2337,0.6043,0.0955,0.655
84.557000,-0.2271,0.5904,0.0979,0.640
84.559000,-0.2246,0.5767,0.0982,0.627
84.562000,-0.2197,0.5650,0.0991,0.614
84.564000,-0.2178,0.5569,0.1018,0.607
84.567000,-0.2146,0.5474,0.1057,0.597
84.569000,-0.2132,0.5411,0.1109,0.592
84.571000,-0.2132,0.5325,0.1160,0.585
84.574000,-0.2114,0.5269,0.1233,0.581
84.576000,-0.2107,0.5198,0.1289,0.576
84.579000,-0.2100,0.5169,0.1367,0.574
84.581000,-0.2097,0.5154,0.1455,0.575
84.584000,-0.2114,0.5145,0.1521,0.577
84.588000,-0.2124,0.5142,0.1587,0.579
84.589000,-0.2141,0.5159,0.1687,0.584
84.598000,-0.2156,0.5145,0.1775,0.585
84.599000,-0.2183,0.5152,0.1861,0.590
84.600000,-0.2212,0.5157,0.1939,0.594
84.601000,-0.2256,0.5186,0.2029,0.601
84.602000,-0.2285,0.5203,0.2110,0.606
84.603000,-0.2307,0.5235,0.2212,0.613
84.614000,-0.2337,0.5267,0.2320,0.621
84.615000,-0.2344,0.5330,0.2427,0.631
84.615000,-0.2356,0.5406,0.2525,0.641
84.616000,-0.2364,0.5457,0.2642,0.651
84.616000,-0.2398,0.5508,0.2764,0.661
84.629000,-0.2415,0.5552,0.2857,0.669
84.630000,-0.2444,0.5579,0.2918,0.675
84.630000,-0.2464,0.5596,0.2967,0.680
84.631000,-0.2478,0.5623,0.3035,0.685
84.631000,-0.2473,0.5667,0.3072,0.690
84.631000,-0.2461,0.5706,0.3116,0.695
84.632000,-0.2459,0.5748,0.3150,0.700
84.632000,-0.2454,0.5801,0.3169,0.705
84.637000,-0.2415,0.5855,0.3211,0.710
84.637000,-0.2403,0.5901,0.3240,0.715
84.639000,-0.2415,0.5972,0.3272,0.723
84.641000,-0.2439,0.6036,0.3308,0.730
84.644000,-0.2442,0.6058,0.3350,0.734
84.648000,-0.2454,0.6111,0.3382,0.740
84.650000,-0.2471,0.6151,0.3431,0.746
84.656000,-0.2490,0.6202,0.3477,0.753
84.657000,-0.2510,0.6253,0.3499,0.759
84.658000,-0.2549,0.6307,0.3536,0.767
84.659000,-0.2588,0.6361,0.3550,0.773
84.667000,-0.2657,0.6407,0.3567,0.780
84.674000,-0.2718,0.6458,0.3584,0.787
84.675000,-0.2764,0.6527,0.3579,0.794
84.676000,-0.2815,0.6617,0.3587,0.804
84.678000,-0.2857,0.6697,0.3572,0.811
84.678000,-0.2864,0.6763,0.3567,0.817
84.680000,-0.2891,0.6854,0.3543,0.824
84.681000,-0.2876,0.6927,0.3511,0.828
84.681000,-0.2874,0.7017,0.3487,0.835
84.685000,-0.2881,0.7081,0.3455,0.839
84.685000,-0.2891,0.7161,0.3438,0.845
84.688000,-0.2896,0.7242,0.3389,0.850
84.689000,-0.2918,0.7310,0.3345,0.855
84.692000,-0.2942,0.7391,0.3323,0.862
84.694000,-0.2957,0.7445,0.3286,0.866
84.696000,-0.2962,0.7508,0.3240,0.870
84.700000,-0.2950,0.7559,0.3186,0.872
84.702000,-0.2969,0.7625,0.3133,0.876
84.704000,-0.2998,0.7686,0.3074,0.880
84.705000,-0.3011,0.7721,0.3033,0.882
84.708000,-0.3047,0.7757,0.2996,0.886
84.710000,-0.3062,0.7791,0.2932,0.887
84.712000,-0.3062,0.7847,0.2891,0.891
84.716000,-0.3064,0.7874,0.2867,0.892
84.722000,-0.3047,0.7891,0.2869,0.893
84.722000,-0.3057,0.7928,0.2864,0.897
84.723000,-0.3018,0.7960,0.2891,0.899
84.730000,-0.2996,0.7982,0.2903,0.901
84.731000,-0.2979,0.8014,0.2918,0.903
84.731000,-0.2967,0.8021,0.2959,0.905
84.734000,-0.2962,0.8038,0.2996,0.907
84.734000,-0.2952,0.8050,0.3025,0.909
84.736000,-0.2940,0.8045,0.3050,0.909
84.738000,-0.2932,0.8057,0.3050,0.910
84.741000,-0.2915,0.8033,0.3037,0.907
84.743000,-0.2888,0.8033,0.3013,0.905
84.745000,-0.2857,0.8033,0.3006,0.904
84.748000,-0.2837,0.8050,0.2981,0.904
84.750000,-0.2830,0.8057,0.2959,0.904
84.753000,-0.2823,0.8055,0.2925,0.902
84.755000,-0.2808,0.8062,0.2879,0.901
84.758000,-0.2788,0.8097,0.2845,0.902
84.760000,-0.2805,0.8119,0.2815,0.904
84.762000,-0.2793,0.8143,0.2791,0.905
84.765000,-0.2793,0.8187,0.2757,0.908
84.768000,-0.2771,0.8211,0.2740,0.909
84.771000,-0.2752,0.8260,0.2722,0.912
84.772000,-0.2737,0.8319,0.2744,0.918
84.774000,-0.2747,0.8399,0.2769,0.926
84.777000,-0.2730,0.8490,0.2832,0.936
84.779000,-0.2681,0.8595,0.2867,0.945
84.782000,-0.2661,0.8697,0.2932,0.956
